country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id,linked 
ALB,vparty,190,PDS,,Democratic Party of Albania,1991,2017,57.3,1992,,,2020-03-07 13:55:40.253610+00:00,2021-03-12 10:14:31.867467+00:00,38529,190,2020-03-07 13:55:40.275633+00:00
ALB,vparty,732,PLL,,Movement of Legality Party,2001,2001,,2001,,,2020-03-07 13:54:57.329817+00:00,2021-03-12 10:14:31.869603+00:00,37405,732,2020-03-07 13:54:57.349708+00:00
ALB,vparty,4711,PPSH,,Party of Labour / Albanian Workers' Party,1945,1987,100.0,1962,,,2020-03-07 13:55:20.698878+00:00,2021-03-12 10:14:31.871678+00:00,37986,4711,2020-03-07 13:55:20.723360+00:00
ALB,vparty,819,PRS,,Republican Party of Albania,1996,2013,20.0,2005,,,2020-03-07 13:54:57.359692+00:00,2021-03-12 10:14:31.873765+00:00,37406,819,2020-03-07 13:54:57.387199+00:00
ALB,vparty,838,PSD,,Social Democratic Party of Albania,1997,2005,12.7,2005,,,2020-03-07 13:54:55.341724+00:00,2021-03-12 10:14:31.875856+00:00,37353,838,2020-03-07 13:54:55.369940+00:00
ALB,vparty,1729,PSS,,Socialist Party of Albania,1991,2017,56.2,1991,,,2020-03-07 13:56:02.792006+00:00,2021-03-12 10:14:31.878291+00:00,39122,1729,2020-03-07 13:56:02.814807+00:00
ALB,vparty,93285,PSSH/PSDSH,,alliance: PSSH/PSDSH,1997,1997,18.7,1997,,,2020-07-15 08:28:21.529755+00:00,2021-03-12 10:14:31.880386+00:00,46853,3883,2020-07-15 08:40:28.681628+00:00
ALB,vparty,93288,Socialist Al...,,alliance: Socialist Alliance for Integration,2009,2009,,2009,,,2020-07-15 08:29:01.037700+00:00,2021-03-12 10:14:31.882471+00:00,47040,3883,2020-07-15 08:40:22.250938+00:00
ALB,vparty,93287,Unification ...,,alliance: Unification for Change,2009,2009,,2009,,,2020-07-15 08:29:22.601261+00:00,2021-03-12 10:14:31.884600+00:00,47152,3883,2020-07-15 08:40:25.023770+00:00
ALB,vparty,7075,UVC,,Union for Victory Coalition,2001,2001,36.8,2001,,,2020-03-07 13:55:18.784717+00:00,2021-03-12 10:14:31.886659+00:00,37946,7075,2020-03-07 13:55:18.813531+00:00
ALB,vparty,7327,Z,,Zogist group,1923,1923,33.8,1923,,,2020-03-07 13:56:12.398445+00:00,2021-03-12 10:14:31.889705+00:00,39376,7327,2020-03-07 13:56:12.417974+00:00
DZA,vparty,93291,AAV,,alliance: AAV,2012,2012,6.2,2012,,,2020-07-15 08:28:26.616364+00:00,2021-03-12 10:14:31.891837+00:00,46870,8564,2020-09-08 06:40:19.740159+00:00
DZA,vparty,4114,FFS,,Socialist Forces Front,1997,1997,5.0,1997,,,2020-03-07 13:55:10.178795+00:00,2021-03-12 10:14:31.894144+00:00,37756,4114,2020-03-07 13:55:10.214896+00:00
DZA,vparty,4111,FLN,,National Liberation Front,1962,2017,100.0,1977,,,2020-03-07 13:56:26.882521+00:00,2021-03-12 10:14:31.898037+00:00,39790,4111,2020-03-07 13:56:26.900150+00:00
DZA,vparty,4098,FNA,,Algerian National Front,2017,2017,9.5,2017,,,2020-03-07 13:56:36.230163+00:00,2021-03-12 10:14:31.903270+00:00,40064,4098,2020-03-07 13:56:36.253794+00:00
DZA,vparty,3563,indep,,independent,1997,2012,9.9,2007,,,2020-07-15 08:28:31.930607+00:00,2021-03-12 10:14:31.923348+00:00,46899,3563,2020-07-15 08:28:31.950145+00:00
DZA,vparty,5222,MPRN,,Movement for National Reform,2002,2012,9.5,2002,,,2020-03-07 13:56:17.579568+00:00,2021-03-12 10:14:31.926058+00:00,39522,5222,2020-03-07 13:56:17.606235+00:00
DZA,vparty,6219,MRI,,Movement of the Islamic Renaissance,1997,2012,8.7,1997,,,2020-03-07 13:56:31.161778+00:00,2021-03-12 10:14:31.931841+00:00,39919,6219,2020-03-07 13:56:31.180204+00:00
DZA,vparty,5221,MSPP,,Movement for the Society of Peace,1997,2017,14.8,1997,,,2020-03-07 13:55:42.205704+00:00,2021-03-12 10:14:31.933896+00:00,38581,5221,2020-03-07 13:55:42.228649+00:00
DZA,vparty,5622,PT,,Workers' Party,2007,2007,5.1,2007,,,2020-03-07 13:56:31.269487+00:00,2021-03-12 10:14:31.935908+00:00,39923,5622,2020-03-07 13:56:31.287052+00:00
DZA,vparty,4113,RND,,National Rally for Democracy,1997,2017,33.7,1997,,,2020-03-07 13:55:34.594890+00:00,2021-03-12 10:14:31.937638+00:00,38377,4113,2020-03-07 13:55:34.626291+00:00
AGO,vparty,7720,AFAMP,,Angolan Free Alliance Majority Party,2017,2017,,2017,,,2020-03-07 13:55:42.497029+00:00,2021-03-12 10:14:31.939497+00:00,38589,7720,2020-03-07 13:55:42.521198+00:00
AGO,vparty,7721,APP,,Angolan Pacific Party,2017,2017,,2017,,,2020-03-07 13:56:28.389429+00:00,2021-03-12 10:14:31.941430+00:00,39841,7721,2020-03-07 13:56:28.407334+00:00
AGO,vparty,3556,CASA-CE,,Broad Convergence for the Salvation of Angola – Electoral Coalition,2017,2017,9.5,2017,,,2020-03-07 13:56:02.173413+00:00,2021-03-12 10:14:31.943322+00:00,39104,3556,2020-03-07 13:56:02.204526+00:00
AGO,vparty,2298,MPLA,,People's Movement for the Liberation of Angola – Labour Party,1975,2017,100.0,1980,,,2020-03-07 13:56:03.830096+00:00,2021-03-12 10:14:31.945243+00:00,39153,2298,2020-03-07 13:56:03.858227+00:00
AGO,vparty,7723,NSPA,,National Salvation Party of Angola,2017,2017,,2017,,,2020-03-07 13:56:53.396213+00:00,2021-03-12 10:14:31.947211+00:00,40479,7723,2020-03-07 13:56:53.428706+00:00
AGO,vparty,7722,PDDAPA,,Party for Democracy and Development in Angola-Patriotic Alliance,2017,2017,,2017,,,2020-03-07 13:54:57.738654+00:00,2021-03-12 10:14:31.949249+00:00,37415,7722,2020-03-07 13:54:57.762553+00:00
AGO,vparty,2343,UNITA,,National Union for the Total Independence of Angola,1992,2017,34.1,1992,,,2020-03-07 13:56:02.083595+00:00,2021-03-12 10:14:31.951080+00:00,39101,2343,2020-03-07 13:56:02.101934+00:00
ARG,vparty,7672,1P,,1País,2017,2017,5.7,2017,,,2020-03-07 13:55:32.361792+00:00,2021-03-12 10:14:31.952949+00:00,38312,7672,2020-03-07 13:55:32.380444+00:00
ARG,vparty,6116,ALIANZA,,"Aliance for Work, Justice, and Education",1997,2001,43.8,1999,,,2020-03-07 13:56:11.273835+00:00,2021-03-12 10:14:31.954764+00:00,39346,6116,2020-03-07 13:56:11.296703+00:00
ARG,vparty,93508,Alianza Popular,,alliance: Alianza Popular,1973,1973,14.8,1973,,,2020-07-15 08:28:30.052322+00:00,2021-03-12 10:14:31.956621+00:00,46891,3889,2020-07-15 08:42:17.089739+00:00
ARG,vparty,6112,AR,,Action for the Republic,1999,1999,8.1,1999,,,2020-03-07 13:56:36.147425+00:00,2021-03-12 10:14:31.958533+00:00,40062,6112,2020-03-07 13:56:36.175317+00:00
ARG,vparty,1215,ARI,,Support for an Egalitarian Republic,2001,2005,7.8,2005,,,2020-03-07 13:55:28.449202+00:00,2021-03-12 10:14:31.962142+00:00,38206,1215,2020-03-07 13:55:28.469431+00:00
ARG,vparty,7049,C,,Let’s change,2015,2019,41.8,2017,,,2020-03-07 13:56:06.900450+00:00,2021-03-12 10:14:31.966516+00:00,39248,7049,2020-03-07 13:56:06.920105+00:00
ARG,vparty,6434,CA,,National Concentration,1922,1942,12.9,1942,,,2020-03-07 13:55:58.385204+00:00,2021-03-12 10:14:31.971132+00:00,38996,6434,2020-03-07 13:55:58.412023+00:00
ARG,vparty,6159,CC,,Civic Coalition ARI,2007,2019,7.4,2009,,,2020-03-07 13:56:42.860049+00:00,2021-03-12 10:14:31.978236+00:00,40198,6159,2020-03-07 13:56:42.888054+00:00
ARG,vparty,8122,CF,,Federal Consensus,2019,2019,5.9,2019,,,2020-07-15 08:29:09.519529+00:00,2021-03-12 10:14:31.983252+00:00,47088,8122,2020-07-15 08:29:09.539955+00:00
ARG,vparty,7664,CU,,Citizen's Unity,2017,2017,19.9,2017,,,2020-03-07 13:55:13.625230+00:00,2021-03-12 10:14:31.989391+00:00,37839,7664,2020-03-07 13:55:13.650890+00:00
ARG,vparty,8043,FORJA,,Concertation Party,2007,2007,3.9,2007,,,2020-03-07 13:55:23.664746+00:00,2021-03-12 10:14:31.996143+00:00,38062,8043,2020-03-07 13:55:23.689224+00:00
ARG,vparty,6554,FPCyS,,"Progressive, Civic and Social Front",2013,2013,25.2,2013,,,2020-03-07 13:55:31.776381+00:00,2021-03-12 10:14:32.003829+00:00,38294,6554,2020-03-07 13:55:31.810517+00:00
ARG,vparty,8059,FP-PJ,,Frente Justicialista-Justicialist [Peronist] Party,2017,2019,35.4,2019,,,2020-03-07 13:56:38.031615+00:00,2021-03-12 10:14:32.010644+00:00,40104,8059,2020-03-07 13:56:38.063916+00:00
ARG,vparty,2530,FPV-PJ,,Front for Victory,2005,2015,50.2,2007,,,2020-03-07 13:55:35.434382+00:00,2021-03-12 10:14:32.013243+00:00,38396,2530,2020-03-07 13:55:35.465870+00:00
ARG,vparty,93509,Frente Ampli...,,alliance: Frente Amplio Progresista,2011,2011,8.6,2011,,,2020-07-15 08:28:03.437888+00:00,2021-03-12 10:14:32.015391+00:00,46760,3889,2020-07-15 08:41:56.909451+00:00
ARG,vparty,100078,Frente de Todos,,alliance: Frente de Todos,2019,2019,45.5,2019,,,2020-07-15 08:29:14.364376+00:00,2021-03-12 10:14:32.017713+00:00,47113,3889,2020-07-15 08:41:50.026863+00:00
ARG,vparty,93293,Frente Unico,,alliance: Frente Unico,1928,1928,6.4,1928,,,2020-07-15 08:29:08.584555+00:00,2021-03-12 10:14:32.020791+00:00,47082,3889,2020-07-15 08:41:40.018783+00:00
ARG,vparty,5553,FREPASO,,Front for a Country in Solidarity,1995,2001,20.7,1995,,,2020-03-07 13:56:24.783096+00:00,2021-03-12 10:14:32.027203+00:00,39729,5553,2020-03-07 13:56:24.811198+00:00
ARG,vparty,8045,GEN,,Generation for a National Encounter,2011,2011,,2011,,,2020-03-07 13:56:36.903049+00:00,2021-03-12 10:14:32.029166+00:00,40080,8045,2020-03-07 13:56:36.954358+00:00
ARG,vparty,5186,LIB,,Liberal Party of Corrientes,1912,1912,6.4,1912,,,2020-03-07 13:55:36.782002+00:00,2021-03-12 10:14:32.032017+00:00,38428,5186,2020-03-07 13:55:36.805655+00:00
ARG,vparty,5122,MID,,Integration and Development Movement,1965,1965,6.6,1965,,,2020-03-07 13:55:56.936229+00:00,2021-03-12 10:14:32.037074+00:00,38965,5122,2020-03-07 13:55:56.964019+00:00
ARG,vparty,7717,NU,,Nacional Union,1912,1912,8.7,1912,,,2020-03-07 13:55:47.185193+00:00,2021-03-12 10:14:32.044555+00:00,38698,7717,2020-03-07 13:55:47.213783+00:00
ARG,vparty,5192,PAN,,Partido Autonomista Nacional / Partido Conservador,1912,1930,16.9,1912,,,2020-03-07 13:56:27.523538+00:00,2021-03-12 10:14:32.047167+00:00,39812,5192,2020-03-07 13:56:27.551573+00:00
ARG,vparty,5188,PDC,,Christian Democratic Party,1960,1963,5.7,1963,,,2020-03-07 13:56:32.200743+00:00,2021-03-12 10:14:32.049150+00:00,39957,5188,2020-03-07 13:56:32.219892+00:00
ARG,vparty,5085,PDN/PC,,National Democratic Party / Partido Conservador,1931,1946,44.9,1942,,,2020-03-07 13:56:28.722810+00:00,2021-03-12 10:14:32.050671+00:00,39851,5085,2020-03-07 13:56:28.749828+00:00
ARG,vparty,5112,PDP,,Democratic Progressive Party,1916,1973,31.0,1931,,,2020-03-07 13:56:14.977173+00:00,2021-03-12 10:14:32.052532+00:00,39446,5112,2020-03-07 13:56:15.012300+00:00
ARG,vparty,6648,PF-PJ,,Federal Peronism / Dissident Peronism,2011,2011,8.2,2011,,,2020-03-07 13:56:40.593836+00:00,2021-03-12 10:14:32.054120+00:00,40149,6648,2020-03-07 13:56:40.633978+00:00
ARG,vparty,4183,PI,,Intransigent Party,1985,1987,6.1,1985,,,2020-03-07 13:56:04.226276+00:00,2021-03-12 10:14:32.055663+00:00,39164,4183,2020-03-07 13:56:04.245850+00:00
ARG,vparty,623,PJ,,Justicialist [Peronist] Party,1946,2003,64.3,1954,,,2020-03-07 13:56:27.920967+00:00,2021-03-12 10:14:32.057986+00:00,39825,623,2020-03-07 13:56:27.941480+00:00
ARG,vparty,1790,PRO,,Republican Proposal,2005,2019,21.4,2017,,,2020-03-07 13:55:17.634853+00:00,2021-03-12 10:14:32.063337+00:00,37926,1790,2020-03-07 13:55:17.678861+00:00
ARG,vparty,1365,PS,,Socialist Party,1912,2011,18.5,1934,,,2020-03-07 13:56:10.230500+00:00,2021-03-12 10:14:32.071155+00:00,39323,1365,2020-03-07 13:56:10.261416+00:00
ARG,vparty,6160,RF,,Renewal Front,2013,2019,17.5,2013,,,2020-03-07 13:56:27.332656+00:00,2021-03-12 10:14:32.079162+00:00,39806,6160,2020-03-07 13:56:27.353860+00:00
ARG,vparty,6435,SA,,Argentine Socialist,1960,1960,5.3,1960,,,2020-03-07 13:54:54.115731+00:00,2021-03-12 10:14:32.083462+00:00,37322,6435,2020-03-07 13:54:54.140007+00:00
ARG,vparty,6426,SI,,Independent Socialist,1930,1931,7.7,1930,,,2020-03-07 13:55:59.594905+00:00,2021-03-12 10:14:32.091146+00:00,39029,6426,2020-03-07 13:55:59.624621+00:00
ARG,vparty,4182,UCD,,Union of the Democratic Centre,1987,1991,9.5,1989,,,2020-03-07 13:55:21.952616+00:00,2021-03-12 10:14:32.094000+00:00,38018,4182,2020-03-07 13:55:21.993123+00:00
ARG,vparty,7188,UCN,,National Civic Union,1912,1912,8.9,1912,,,2020-03-07 13:54:59.943746+00:00,2021-03-12 10:14:32.102615+00:00,37481,7188,2020-03-07 13:54:59.965412+00:00
ARG,vparty,1724,UCR,,Radical Civic Union,1912,2019,61.7,1928,,,2020-03-07 13:55:29.159706+00:00,2021-03-12 10:14:32.171309+00:00,38230,1724,2020-03-07 13:55:29.191724+00:00
ARG,vparty,6145,UCRA,,Radical Civic Union Antipersonnel,1924,1942,11.1,1942,,,2020-03-07 13:55:43.693657+00:00,2021-03-12 10:14:32.174765+00:00,38626,6145,2020-03-07 13:55:43.722212+00:00
ARG,vparty,5087,UCRI,,Intransigent Radical Civic Union,1958,1973,49.3,1958,,,2020-03-07 13:55:32.473581+00:00,2021-03-12 10:14:32.178458+00:00,38316,5087,2020-03-07 13:55:32.493477+00:00
ARG,vparty,7425,UCR-U,,Unified Radical Civic Union,1924,1926,11.0,1924,,,2020-03-07 13:55:27.529350+00:00,2021-03-12 10:14:32.180636+00:00,38174,7425,2020-03-07 13:55:27.550429+00:00
ARG,vparty,6518,UDELPA,,Unión del Pueblo Argentino,1963,1963,9.5,1963,,,2020-03-07 13:56:14.392691+00:00,2021-03-12 10:14:32.184852+00:00,39431,6518,2020-03-07 13:56:14.420967+00:00
ARG,vparty,93294,United for a...,,alliance: United for a New Alternative,2015,2015,19.5,2015,,,2020-07-15 08:28:25.536638+00:00,2021-03-12 10:14:32.188543+00:00,46865,3889,2020-07-15 08:42:04.629657+00:00
ARG,vparty,93292,unknown,,unknown: UCR Disidente,1918,1918,8.6,1918,,,2020-07-15 08:28:42.814398+00:00,2021-03-12 10:14:32.190929+00:00,46954,2579,2020-07-15 08:28:42.837131+00:00
ARG,vparty,5086,UP,,Popular Union,1962,2011,30.9,1965,,,2020-03-07 13:55:25.131514+00:00,2021-03-12 10:14:32.193104+00:00,38099,5086,2020-03-07 13:55:25.152196+00:00
ARM,vparty,2008,A,,Justice,2003,2003,13.7,2003,,,2020-03-07 13:55:55.689217+00:00,2021-03-12 10:14:32.199211+00:00,38931,2008,2020-03-07 13:55:55.708795+00:00
ARM,vparty,2010,AIM,,National Self-Determination Union,1995,1995,5.7,1995,,,2020-03-07 13:55:27.951826+00:00,2021-03-12 10:14:32.201357+00:00,38189,2010,2020-03-07 13:55:27.975402+00:00
ARM,vparty,2011,AM,,National Unity,1999,2003,8.9,2003,,,2020-03-07 13:55:48.794811+00:00,2021-03-12 10:14:32.203465+00:00,38731,2011,2020-03-07 13:55:48.818658+00:00
ARM,vparty,2009,AZhM,,National Democratic Union,1995,1999,7.7,1995,,,2020-03-07 13:55:15.628204+00:00,2021-03-12 10:14:32.205537+00:00,37886,2009,2020-03-07 13:55:15.653118+00:00
ARM,vparty,7507,BA,,Bright Armenia,2017,2018,6.4,2018,,,2020-03-07 13:54:59.116142+00:00,2021-03-12 10:14:32.207940+00:00,37455,7507,2020-03-07 13:54:59.134742+00:00
ARM,vparty,4205,BHK,,Prosperous Armenia Party,2007,2018,30.2,2012,,,2020-03-07 13:55:50.893120+00:00,2021-03-12 10:14:32.209942+00:00,38786,4205,2020-03-07 13:55:50.917745+00:00
ARM,vparty,7754,cc,,Civil Contract,2017,2018,,2017,,,2020-03-07 13:56:34.222898+00:00,2021-03-12 10:14:32.214482+00:00,40021,7754,2020-03-07 13:56:34.245114+00:00
ARM,vparty,8012,CPA,,Communist Party of Armenia,1990,1990,52.5,1990,,,2020-03-07 13:56:14.625295+00:00,2021-03-12 10:14:32.222622+00:00,39437,8012,2020-03-07 13:56:14.658445+00:00
ARM,vparty,2012,HA,,Republic,1995,2017,43.9,1995,,,2020-03-07 13:56:22.341451+00:00,2021-03-12 10:14:32.224899+00:00,39649,2012,2020-03-07 13:56:22.360502+00:00
ARM,vparty,4539,HAK,,Armenian National Congress,2012,2012,7.1,2012,,,2020-03-07 13:55:23.478324+00:00,2021-03-12 10:14:32.227013+00:00,38056,4539,2020-03-07 13:55:23.496137+00:00
ARM,vparty,3783,HePa,,Heritage Party,2007,2012,6.0,2007,,,2020-03-07 13:55:07.831093+00:00,2021-03-12 10:14:32.229140+00:00,37696,3783,2020-03-07 13:55:07.858116+00:00
ARM,vparty,2020,HHD,,Armenian Revolutionary Federation,1999,2017,13.2,2007,,,2020-03-07 13:55:27.411011+00:00,2021-03-12 10:14:32.231248+00:00,38170,2020,2020-03-07 13:55:27.432843+00:00
ARM,vparty,2013,HHK,,Republican Party of Armenia,1995,2017,49.2,2017,,,2020-03-07 13:56:02.866242+00:00,2021-03-12 10:14:32.233759+00:00,39124,2013,2020-03-07 13:56:02.895337+00:00
ARM,vparty,4365,HHS,,Pan-Armenian National Movement,1990,1995,32.6,1995,,,2020-03-07 13:55:51.499261+00:00,2021-03-12 10:14:32.235854+00:00,38806,4365,2020-03-07 13:55:51.519393+00:00
ARM,vparty,2018,HKK,,Armenian Communist Party,1995,1999,12.4,1995,,,2020-03-07 13:55:27.558640+00:00,2021-03-12 10:14:32.238807+00:00,38175,2018,2020-03-07 13:55:27.576002+00:00
ARM,vparty,7508,IKD,,My Step Alliance,2018,2018,70.4,2018,,,2020-03-07 13:56:41.834474+00:00,2021-03-12 10:14:32.242414+00:00,40171,7508,2020-03-07 13:56:41.863713+00:00
ARM,vparty,2582,indep,,independent,1995,1995,37.9,1995,,,2020-07-15 08:28:57.836748+00:00,2021-03-12 10:14:32.245906+00:00,47026,2582,2020-07-15 08:28:57.861176+00:00
ARM,vparty,2016,MAK,,United Labour Party,2003,2003,5.7,2003,,,2020-03-07 13:55:35.636303+00:00,2021-03-12 10:14:32.269948+00:00,38401,2016,2020-03-07 13:55:35.664764+00:00
ARM,vparty,7800,MP,,Mission Party,2017,2018,,2017,,,2020-03-07 13:55:06.613594+00:00,2021-03-12 10:14:32.283122+00:00,37664,7800,2020-03-07 13:55:06.631429+00:00
ARM,vparty,2007,OEK/HV,,Rule of Law / Armenian Renaissance,1999,2012,12.6,2003,,,2020-03-07 13:56:26.421908+00:00,2021-03-12 10:14:32.289418+00:00,39774,2007,2020-03-07 13:56:26.443097+00:00
ARM,vparty,93510,Right and Unity,,alliance: Right and Unity,1999,1999,8.1,1999,,,2020-07-15 08:27:56.017112+00:00,2021-03-12 10:14:32.291837+00:00,46736,3890,2020-07-15 08:45:32.619426+00:00
ARM,vparty,2015,Sha,,Semiramis (Women’s Movement),1995,1995,17.4,1995,,,2020-03-07 13:56:39.461933+00:00,2021-03-12 10:14:32.294235+00:00,40131,2015,2020-03-07 13:56:39.488352+00:00
ARM,vparty,93511,Tsarukyan Al...,,alliance: Tsarukyan Alliance,2017,2017,27.4,2017,,,2020-07-15 08:29:05.233204+00:00,2021-03-12 10:14:32.296563+00:00,47059
ARM,vparty,93512,Way Out Alli...,,alliance: Way Out Alliance,2017,2017,7.8,2017,,,2020-07-15 08:29:05.122111+00:00,2021-03-12 10:14:32.299459+00:00,47058,3890,2020-07-15 08:45:38.488739+00:00
AUS,vparty,1743,ACP-NPA,,Australian Country Party / National Party of Australia,1922,2007,12.6,1922,,,2020-03-07 13:56:25.663779+00:00,2021-03-12 10:14:32.302506+00:00,39751,1743,2020-03-07 13:56:25.700606+00:00
AUS,vparty,990,AD,,Australian Democrats,1977,2001,11.3,1990,,,2020-03-07 13:56:38.831223+00:00,2021-03-12 10:14:32.306423+00:00,40121,990,2020-03-07 13:56:38.879474+00:00
AUS,vparty,1209,AG,,Australian Greens,2001,2019,11.8,2010,,,2020-03-07 13:56:42.617270+00:00,2021-03-12 10:14:32.308694+00:00,40191,1209,2020-03-07 13:56:42.635248+00:00
AUS,vparty,424,ALP,,Australian Labor Party,1901,2019,50.9,1914,,,2020-03-07 13:55:21.579407+00:00,2021-03-12 10:14:32.310758+00:00,38008,424,2020-03-07 13:55:21.616131+00:00
AUS,vparty,1999,CLP,,Commonwealth Liberal Party,1910,1914,48.9,1913,,,2020-03-07 13:55:24.039379+00:00,2021-03-12 10:14:32.316208+00:00,38071,1999,2020-03-07 13:55:24.075956+00:00
AUS,vparty,1540,DLP,,Democratic Labour Party,1955,1972,9.4,1958,,,2020-03-07 13:56:48.765176+00:00,2021-03-12 10:14:32.322243+00:00,40358,1540,2020-03-07 13:56:48.793827+00:00
AUS,vparty,1139,EC-SA,,Emergency Committee (SA),1931,1931,5.5,1931,,,2020-03-07 13:55:16.622710+00:00,2021-03-12 10:14:32.324754+00:00,37904,1139,2020-03-07 13:55:16.661633+00:00
AUS,vparty,663,FTP,,Free Trade Party / Anti-Socialist Party,1901,1906,38.2,1906,,,2020-03-07 13:55:36.080134+00:00,2021-03-12 10:14:32.326749+00:00,38411,663,2020-03-07 13:55:36.109295+00:00
AUS,vparty,2586,indep,,independent,1931,1943,12.8,1943,,,2020-07-15 08:28:31.413969+00:00,2021-03-12 10:14:32.328804+00:00,46896,2586,2020-07-15 08:28:31.442936+00:00
AUS,vparty,248,LLP,,Lang Labour Party,1931,1940,14.4,1934,,,2020-03-07 13:55:23.792269+00:00,2021-03-12 10:14:32.331021+00:00,38065,248,2020-03-07 13:55:23.821875+00:00
AUS,vparty,285,LNPQ,,Liberal National Party of Queensland,2010,2019,9.1,2010,,,2020-03-07 13:56:05.033111+00:00,2021-03-12 10:14:32.333589+00:00,39192,285,2020-03-07 13:56:05.055090+00:00
AUS,vparty,486,LPA,,Liberal Party of Australia,1946,2019,41.8,1975,,,2020-03-07 13:56:12.779782+00:00,2021-03-12 10:14:32.336279+00:00,39387,486,2020-03-07 13:56:12.813727+00:00
AUS,vparty,338,NAT,,Nationalist Party of Australia,1917,1929,54.2,1917,,,2020-03-07 13:55:55.442504+00:00,2021-03-12 10:14:32.340916+00:00,38924,338,2020-03-07 13:55:55.469738+00:00
AUS,vparty,1162,ONP,,One Nation Party,1998,1998,8.4,1998,,,2020-03-07 13:56:49.482912+00:00,2021-03-12 10:14:32.347952+00:00,40375,1162,2020-03-07 13:56:49.513553+00:00
AUS,vparty,454,PP,,Protectionist Party,1901,1906,44.4,1901,,,2020-03-07 13:55:40.540317+00:00,2021-03-12 10:14:32.356264+00:00,38537,454,2020-03-07 13:55:40.566287+00:00
AUS,vparty,1996,PUP,,Palmer United Party,2013,2013,5.5,2013,,,2020-03-07 13:56:02.932905+00:00,2021-03-12 10:14:32.358426+00:00,39126,1996,2020-03-07 13:56:02.951060+00:00
AUS,vparty,566,UAP,,United Australia Party,1931,1943,36.4,1931,,,2020-03-07 13:56:36.528090+00:00,2021-03-12 10:14:32.361944+00:00,40071,566,2020-03-07 13:56:36.554708+00:00
AUT,vparty,93295,Association ...,,alliance: Association of Great Germans and Rural Federation,1923,1923,10.8,1923,,,2020-07-15 08:28:55.526020+00:00,2021-03-12 10:14:32.381128+00:00,47015,3892,2020-07-15 08:47:52.016281+00:00
AUT,vparty,599,BZO,,Alliance for the Future of Austria,2008,2008,10.7,2008,,,2020-03-07 13:55:33.267055+00:00,2021-03-12 10:14:32.387947+00:00,38340,599,2020-03-07 13:55:33.285505+00:00
AUT,vparty,3678,CS,,Christian Social Party,1919,1930,44.2,1927,,,2020-03-07 13:55:26.577647+00:00,2021-03-12 10:14:32.403610+00:00,38143,3678,2020-03-07 13:55:26.610969+00:00
AUT,vparty,1935,DP,,German-National Party,1919,1919,5.9,1919,,,2020-03-07 13:56:46.489762+00:00,2021-03-12 10:14:32.407905+00:00,40300,1935,2020-03-07 13:56:46.517923+00:00
AUT,vparty,93296,Einheitsliste,,alliance: Einheitsliste,1927,1927,48.2,1927,,,2020-07-15 08:27:54.340426+00:00,2021-03-12 10:14:32.411626+00:00,46729
AUT,vparty,463,FPO,,Freedom Party of Austria,1949,2019,26.9,1999,,,2020-03-07 13:55:48.991548+00:00,2021-03-12 10:14:32.415087+00:00,38737,463,2020-03-07 13:55:49.038100+00:00
AUT,vparty,1917,GDVP,,Greater German People's Party,1920,1927,17.3,1920,,,2020-03-07 13:56:20.592413+00:00,2021-03-12 10:14:32.417539+00:00,39601,1917,2020-03-07 13:56:20.615820+00:00
AUT,vparty,1659,GRUENE,,The Greens -- The Green Alternative,1994,2019,13.9,2019,,,2020-03-07 13:55:04.882880+00:00,2021-03-12 10:14:32.419726+00:00,37612,1659,2020-03-07 13:55:04.902613+00:00
AUT,vparty,3304,HB,,Homeland Bloc,1930,1930,6.2,1930,,,2020-03-07 13:55:37.969581+00:00,2021-03-12 10:14:32.421775+00:00,38460,3304,2020-03-07 13:55:37.992216+00:00
AUT,vparty,996,KPO,,Communist Party of Austria,1945,1953,5.4,1945,,,2020-03-07 13:56:29.886249+00:00,2021-03-12 10:14:32.424328+00:00,39883,996,2020-03-07 13:56:29.911190+00:00
AUT,vparty,1916,LB,,Rural Federation,1923,1927,6.3,1927,,,2020-03-07 13:56:29.683104+00:00,2021-03-12 10:14:32.426731+00:00,39879,1916,2020-03-07 13:56:29.757907+00:00
AUT,vparty,605,LIF,,Liberal Forum,1994,1995,6.0,1994,,,2020-03-07 13:55:53.306594+00:00,2021-03-12 10:14:32.429358+00:00,38859,605,2020-03-07 13:55:53.324853+00:00
AUT,vparty,1970,NEOS,,NEOS – The New Austria,2013,2019,8.1,2019,,,2020-03-07 13:56:49.110800+00:00,2021-03-12 10:14:32.431356+00:00,40366,1970,2020-03-07 13:56:49.139799+00:00
AUT,vparty,6235,NWB,,National Economic Bloc,1930,1930,12.8,1930,,,2020-03-07 13:56:28.614178+00:00,2021-03-12 10:14:32.439487+00:00,39848,6235,2020-03-07 13:56:28.636810+00:00
AUT,vparty,1329,OVP,,Austrian People's Party,1945,2019,49.8,1945,,,2020-03-07 13:56:49.732136+00:00,2021-03-12 10:14:32.444531+00:00,40381,1329,2020-03-07 13:56:49.759782+00:00
AUT,vparty,1384,SPO,,Social Democratic Party of Austria,1919,2019,51.0,1979,,,2020-03-07 13:55:44.499727+00:00,2021-03-12 10:14:32.446788+00:00,38646,1384,2020-03-07 13:55:44.532060+00:00
